Symbol,shortName,forwardPE,currentRatio,shortRatio,marketCap,sector,industry,sentiment,confidence
REKR,"Rekor Systems, Inc.",-8.34375,1.182,2.04,157631472,Technology,Software - Infrastructure,neutral,0.4241849184036255
RELI,"Reliance Global Group, Inc.",2.9183671,0.98,0.05,4431398,Financial Services,Insurance Brokers,neutral,0.4241849184036255
RELL,"Richardson Electronics, Ltd.",11.638555,4.707,8.69,139211216,Technology,Electronic Components,neutral,0.4241849184036255
RELY,"Remitly Global, Inc.",-429.375,2.779,4.05,3501278208,Technology,Software - Infrastructure,neutral,0.4241849184036255
RENT,"Rent the Runway, Inc.",-0.3004134,1.222,1.3,21627310,Consumer Cyclical,Apparel Retail,neutral,0.4241849184036255
REPL,"Replimune Group, Inc.",-1.1208179,7.952,8.05,232416704,Healthcare,Biotechnology,neutral,0.4241849184036255
REVB,"Revelation Biosciences, Inc.",-1.2918884,3.605,0.02,13857898,Healthcare,Biotechnology,neutral,0.4241849184036255
REYN,Reynolds Consumer Products Inc.,12.588572,1.798,2.19,4672122368,Consumer Cyclical,Packaging & Containers,neutral,0.4241849184036255
RFIL,"RF Industries, Ltd.",49.666664,1.589,0.11,79481816,Industrials,Electrical Equipment & Parts,neutral,0.4241849184036255
RGCO,RGC Resources Inc.,17.327868,0.567,3.82,217987216,Utilities,Utilities - Regulated Gas,neutral,0.4241849184036255
RGEN,Repligen Corporation,62.88343,6.793,4.8,6288714752,Healthcare,Medical Instruments & Supplies,neutral,0.4241849184036255
RGLD,"Royal Gold, Inc.",24.858034,3.516,1.76,10489527296,Basic Materials,Gold,neutral,0.4241849184036255
RGNX,REGENXBIO Inc.,-7.856481,2.935,4.42,427548096,Healthcare,Biotechnology,neutral,0.4241849184036255
RGP,"Resources Connection, Inc.",3.9253733,2.63,2.94,173944528,Industrials,Consulting Services,neutral,0.4241849184036255
RGS,Regis Corporation,-8.011363,0.469,7.13,51520976,Consumer Cyclical,Personal Services,neutral,0.4241849184036255
RGTI,"Rigetti Computing, Inc.",-45.348484,18.817,1.18,4829998592,Technology,Computer Hardware,neutral,0.4241849184036255
RICK,"RCI Hospitality Holdings, Inc.",9.272727,0.977,14.16,339655808,Consumer Cyclical,Restaurants,neutral,0.4241849184036255
RIGL,"Rigel Pharmaceuticals, Inc.",22.636364,2.2,10.59,356018208,Healthcare,Biotechnology,neutral,0.4241849184036255
RIOT,"Riot Platforms, Inc.",-41.13235,3.227,1.91,4996337152,Financial Services,Capital Markets,neutral,0.4241849184036255
RIVN,"Rivian Automotive, Inc.",-5.123248,3.728,6.44,16816181248,Consumer Cyclical,Auto Manufacturers,neutral,0.4241849184036255
RKDA,"Arcadia Biosciences, Inc.",-3.5155468,3.992,1.72,6151543,Consumer Defensive,Packaged Foods,neutral,0.4241849184036255
RKLB,Rocket Lab Corporation,-199.43477,2.082,2.02,21987278848,Industrials,Aerospace & Defense,neutral,0.4241849184036255
RLAY,"Relay Therapeutics, Inc.",-1.3707865,19.963,13.22,627488704,Healthcare,Biotechnology,neutral,0.4241849184036255
RLMD,"Relmada Therapeutics, Inc.",-0.30452737,5.287,1.31,20316578,Healthcare,Biotechnology,neutral,0.4241849184036255
RLYB,Rallybio Corporation,-0.38190478,14.675,1.11,20024658,Healthcare,Biotechnology,neutral,0.4241849184036255
RMBL,"RumbleOn, Inc.",-125.25001,1.135,8.47,94836800,Consumer Cyclical,Auto & Truck Dealerships,neutral,0.4241849184036255
RMBS,"Rambus, Inc.",26.963264,10.153,4.27,7095636480,Technology,Semiconductors,neutral,0.4241849184036255
RMCF,Rocky Mountain Chocolate Factor,2.1510417,1.36,0.85,16094445,Consumer Defensive,Confectioners,neutral,0.4241849184036255
RMNI,"Rimini Street, Inc.",14.1660595,0.797,2.19,429076512,Technology,Software - Application,neutral,0.4241849184036255
RMR,The RMR Group Inc.,9.581921,2.51,3.09,286237312,Real Estate,Real Estate Services,neutral,0.4241849184036255
RMTI,"Rockwell Medical, Inc.",15.714286,2.948,0.84,37683692,Healthcare,Drug Manufacturers - Specialty & Generic,neutral,0.4241849184036255
RNA,"Avidity Biosciences, Inc.",-11.033004,16.909,11.32,4028983552,Healthcare,Biotechnology,neutral,0.4241849184036255
RNAC,"Cartesian Therapeutics, Inc.",-3.4785101,12.343,39.45,315085216,Healthcare,Biotechnology,neutral,0.4241849184036255
RNAZ,"TransCode Therapeutics, Inc.",-15.766666,5.198,2.22,7886036,Healthcare,Biotechnology,neutral,0.4241849184036255
RNW,ReNew Energy Global plc,20.184212,0.601,3.84,2781379840,Utilities,Utilities - Renewable,neutral,0.4241849184036255
RNXT,"RenovoRx, Inc.",-3.0763414,9.07,1.01,46128516,Healthcare,Biotechnology,neutral,0.4241849184036255
ROAD,"Construction Partners, Inc.",53.907898,1.42,6.15,5738975232,Industrials,Engineering & Construction,neutral,0.4241849184036255
ROCK,"Gibraltar Industries, Inc.",13.599156,1.712,2.14,1900951168,Industrials,Building Products & Equipment,neutral,0.4241849184036255
ROIV,Roivant Sciences Ltd.,-9.651259,33.465,6.05,7807571968,Healthcare,Biotechnology,neutral,0.4241849184036255
ROKU,"Roku, Inc.",-142.40128,2.863,1.91,13157638144,Communication Services,Entertainment,neutral,0.4241849184036255
ROOT,"Root, Inc.",-69.42458,2.299,3.75,1909470592,Financial Services,Insurance - Property & Casualty,neutral,0.4241849184036255
ROP,"Roper Technologies, Inc.",28.014484,0.464,2.77,60299784192,Technology,Software - Application,neutral,0.4241849184036255
ROST,"Ross Stores, Inc.",20.090433,1.55,1.63,43959980032,Consumer Cyclical,Apparel Retail,neutral,0.4241849184036255
RPAY,Repay Holdings Corporation,5.0147057,3.709,2.52,483422720,Technology,Software - Infrastructure,neutral,0.4241849184036255
RPD,"Rapid7, Inc.",9.764957,1.244,4.15,1467868032,Technology,Software - Infrastructure,neutral,0.4241849184036255
RPID,"Rapid Micro Biosystems, Inc.",-4.1460676,4.613,6.08,161738976,Healthcare,Medical Devices,neutral,0.4241849184036255
RPRX,Royalty Pharma plc,8.150342,1.558,3.21,20116946944,Healthcare,Biotechnology,neutral,0.4241849184036255
RPTX,Repare Therapeutics Inc.,-0.5218855,7.415,7.1,66481668,Healthcare,Biotechnology,neutral,0.4241849184036255
RR,Richtech Robotics Inc.,-17.166666,75.737,1.61,236496240,Industrials,Specialty Industrial Machinery,neutral,0.4241849184036255
RRGB,"Red Robin Gourmet Burgers, Inc.",-3.6783624,0.465,1.14,111558808,Consumer Cyclical,Restaurants,neutral,0.4241849184036255
RRR,"Red Rock Resorts, Inc.",21.979591,0.925,3.72,5548865536,Consumer Cyclical,Resorts & Casinos,neutral,0.4241849184036255
RSLS,"ReShape Lifesciences, Inc.",-8.361111,1.527,0.03,7181739,Healthcare,Medical Devices,neutral,0.4241849184036255
RSSS,"Research Solutions, Inc",25.636364,0.756,0.66,91533528,Technology,Software - Application,neutral,0.4241849184036255
RSVR,"Reservoir Media, Inc..",45.882355,1.204,12.69,510676928,Communication Services,Entertainment,neutral,0.4241849184036255
RUM,Rumble Inc.,-30.467741,9.904,6.15,3198379264,Communication Services,Internet Content & Information,neutral,0.4241849184036255
RUN,Sunrun Inc.,-14.653333,1.321,2.0,2511060992,Technology,Solar,neutral,0.4241849184036255
RUSHA,"Rush Enterprises, Inc.",12.65612,1.436,9.88,4118016000,Consumer Cyclical,Auto & Truck Dealerships,neutral,0.4241849184036255
RVMD,"Revolution Medicines, Inc.",-9.449383,13.459,5.21,7128476672,Healthcare,Biotechnology,neutral,0.4241849184036255
RVPH,Reviva Pharmaceuticals Holdings,-0.49444443,0.544,1.53,27235442,Healthcare,Biotechnology,neutral,0.4241849184036255
RVSN,Rail Vision Ltd.,-0.12693487,7.357,0.54,17223690,Industrials,Railroads,neutral,0.4241849184036255
RVYL,Ryvyl Inc.,1.1,0.768,0.01,4914879,Technology,Software - Infrastructure,neutral,0.4241849184036255
RWAY,Runway Growth Finance Corp.,6.7317076,0.724,6.09,412315296,Financial Services,Credit Services,neutral,0.4241849184036255
RXRX,"Recursion Pharmaceuticals, Inc.",-3.6127167,4.114,3.71,2709856256,Healthcare,Biotechnology,neutral,0.4241849184036255
RXST,"RxSight, Inc.",-14.887755,12.683,8.68,296446912,Healthcare,Medical Devices,neutral,0.4241849184036255
RXT,"Rackspace Technology, Inc.",-12.250001,0.792,3.93,348961824,Technology,Software - Infrastructure,neutral,0.4241849184036255
RYAAY,Ryanair Holdings plc,16.485174,0.737,1.94,32436756480,Industrials,Airlines,neutral,0.4241849184036255
RYTM,"Rhythm Pharmaceuticals, Inc.",-32.917603,3.302,8.36,5799781888,Healthcare,Biotechnology,neutral,0.4241849184036255
RZLT,"Rezolute, Inc.",-4.1153846,8.429,6.26,464458656,Healthcare,Biotechnology,neutral,0.4241849184036255
SABR,Sabre Corporation,18.735294,1.096,4.17,1235165312,Technology,Software - Infrastructure,neutral,0.4241849184036255
SABS,"SAB Biotherapeutics, Inc.",-0.8211314,1.688,1.22,20899030,Healthcare,Biotechnology,neutral,0.4241849184036255
SAFT,"Safety Insurance Group, Inc.",11.5608,0.397,1.47,1076137088,Financial Services,Insurance - Property & Casualty,neutral,0.4241849184036255
SAGE,"Sage Therapeutics, Inc.",-2.1007195,9.13,1.04,548571392,Healthcare,Biotechnology,neutral,0.4241849184036255
SAIA,"Saia, Inc.",18.930765,1.433,2.26,8047064064,Industrials,Trucking,neutral,0.4241849184036255
SAIC,Science Applications Internatio,12.609323,0.779,2.85,5325218816,Technology,Information Technology Services,neutral,0.4241849184036255
SAIL,"SailPoint, Inc.",76.777504,1.172,3.36,11515826176,Technology,Software - Infrastructure,neutral,0.4241849184036255
SAMG,Silvercrest Asset Management Gr,10.219512,3.176,1.3,155208656,Financial Services,Asset Management,neutral,0.4241849184036255
SANA,"Sana Biotechnology, Inc.",-4.780612,3.4,7.74,1056725184,Healthcare,Biotechnology,neutral,0.4241849184036255
SANG,Sangoma Technologies Corporatio,53.745457,0.868,0.8,198086880,Technology,Software - Infrastructure,neutral,0.4241849184036255
SANM,Sanmina Corporation,15.126697,1.962,4.17,5361884672,Technology,Electronic Components,neutral,0.4241849184036255
SANW,S&W Seed Company,-1.2222221,1.002,0.56,4486832,Basic Materials,Agricultural Inputs,neutral,0.4241849184036255
SATL,Satellogic Inc.,-9.434211,0.579,1.04,373234368,Industrials,Aerospace & Defense,neutral,0.4241849184036255
SATS,EchoStar Corporation,-10.181818,1.263,2.55,8046612480,Communication Services,Telecom Services,neutral,0.4241849184036255
SAVA,"Cassava Sciences, Inc.",-1.3620338,9.077,6.74,116460688,Healthcare,Biotechnology,neutral,0.4241849184036255
SBAC,SBA Communications Corporation,25.985823,0.646,2.88,25603067904,Real Estate,REIT - Specialty,neutral,0.4241849184036255
SBC,SBC Medical Group Holdings Inco,0.48761904,4.438,1.58,530488320,Industrials,Consulting Services,neutral,0.4241849184036255
SBFM,Sunshine Biopharma Inc.,0.007882883,4.248,1.08,7175605,Healthcare,Drug Manufacturers - Specialty & Generic,neutral,0.4241849184036255
SBGI,"Sinclair, Inc.",37.089745,2.077,5.34,1006351808,Communication Services,Broadcasting,neutral,0.4241849184036255
SBLK,Star Bulk Carriers Corp.,4.1690764,1.65,2.24,2215253760,Industrials,Marine Shipping,neutral,0.4241849184036255
SBRA,"Sabra Health Care REIT, Inc.",26.646175,0.85,7.43,4311257600,Real Estate,REIT - Healthcare Facilities,neutral,0.4241849184036255
SBUX,Starbucks Corporation,25.642473,0.644,4.78,108401197056,Consumer Cyclical,Restaurants,neutral,0.4241849184036255
SCHL,Scholastic Corporation,8.448276,1.228,4.54,588437312,Communication Services,Publishing,neutral,0.4241849184036255
SCKT,"Socket Mobile, Inc.",24.6,1.265,0.43,9743470,Technology,Computer Hardware,neutral,0.4241849184036255
SCLX,Scilex Holding Company,-20.641027,0.104,3.5,44221548,Healthcare,Drug Manufacturers - General,neutral,0.4241849184036255
SCOR,"comScore, Inc.",4.289855,0.739,1.36,29288490,Communication Services,Internet Content & Information,neutral,0.4241849184036255
SCPH,scPharmaceuticals Inc.,-7.1901364,5.478,5.1,277094624,Healthcare,Biotechnology,neutral,0.4241849184036255
SCSC,"ScanSource, Inc.",10.950535,2.074,6.51,925402816,Technology,Electronics & Computer Distribution,neutral,0.4241849184036255
SCVL,"Shoe Carnival, Inc.",7.022082,3.666,8.22,608492672,Consumer Cyclical,Apparel Retail,neutral,0.4241849184036255
SCWO,374Water Inc.,-4.1316667,4.067,3.76,35866916,Industrials,Pollution & Treatment Controls,neutral,0.4241849184036255
SCYX,"SCYNEXIS, Inc.",4.7646666,5.83,5.34,27887808,Healthcare,Drug Manufacturers - Specialty & Generic,neutral,0.4241849184036255
SDA,SunCar Technology Group Inc.,9.26949,1.351,2.42,244208224,Consumer Cyclical,Auto & Truck Dealerships,neutral,0.4241849184036255
SDGR,"Schrodinger, Inc.",-9.105263,3.45,8.89,1650246400,Healthcare,Health Information Services,neutral,0.4241849184036255
SDOT,Sadot Group Inc.,0.7625,1.438,0.56,11371053,Consumer Defensive,Farm Products,neutral,0.4241849184036255
SDST,Stardust Power Inc.,-3.388182,0.108,0.29,31473546,Industrials,Electrical Equipment & Parts,neutral,0.4241849184036255
SEAT,Vivid Seats Inc.,8.452381,0.768,5.85,366635136,Communication Services,Internet Content & Information,neutral,0.4241849184036255
SEDG,"SolarEdge Technologies, Inc.",-12.661224,2.042,2.45,1831551104,Technology,Solar,neutral,0.4241849184036255
SEER,"Seer, Inc.",-1.3701298,19.344,8.54,124165472,Healthcare,Biotechnology,neutral,0.4241849184036255
SEIC,SEI Investments Company,18.581966,5.655,1.37,11288480768,Financial Services,Asset Management,neutral,0.4241849184036255
SELF,"Global Self Storage, Inc.",23.696087,2.968,1.78,61795412,Real Estate,REIT - Specialty,neutral,0.4241849184036255
SEPN,"Septerna, Inc.",-5.607477,32.193,6.38,552077376,Healthcare,Biotechnology,neutral,0.4241849184036255
SERA,"Sera Prognostics, Inc.",-5.2924533,2.021,1.56,105672208,Healthcare,Medical Devices,neutral,0.4241849184036255
SERV,Serve Robotics Inc.,-17.419355,38.033,1.58,616932736,Industrials,Specialty Industrial Machinery,neutral,0.4241849184036255
SEVN,Seven Hills Realty Trust,7.6654935,2.824,5.76,162248544,Real Estate,REIT - Mortgage,neutral,0.4241849184036255
SEZL,Sezzle Inc.,10.504839,2.618,3.2,4335873024,Financial Services,Credit Services,neutral,0.4241849184036255
SFD,"Smithfield Foods, Inc.",10.3514805,3.111,2.86,9344295936,Consumer Defensive,Packaged Foods,neutral,0.4241849184036255
SFIX,"Stitch Fix, Inc.",-10.967391,1.805,4.6,658306944,Consumer Cyclical,Apparel Retail,neutral,0.4241849184036255
SFM,"Sprouts Farmers Market, Inc.",39.34524,0.949,2.5,16171133952,Consumer Defensive,Grocery Stores,neutral,0.4241849184036255
SGA,"Saga Communications, Inc.",27.729168,2.72,1.36,85741824,Communication Services,Broadcasting,neutral,0.4241849184036255
SGBX,Safe & Green Holdings Corp.,-0.4585714,0.063,0.45,7392415,Industrials,Metal Fabrication,neutral,0.4241849184036255
SGC,"Superior Group of Companies, In",11.770834,2.898,6.45,180603376,Consumer Cyclical,Apparel Manufacturing,neutral,0.4241849184036255
SGD,Safe and Green Development Corp,-6.051333,0.478,0.23,2240721,Real Estate,Real Estate - Development,neutral,0.4241849184036255
SGHT,"Sight Sciences, Inc.",-4.339506,10.469,6.73,181732880,Healthcare,Medical Devices,neutral,0.4241849184036255
SGML,Sigma Lithium Corporation,7.1287127,0.854,6.14,801230400,Basic Materials,Other Industrial Metals & Mining,neutral,0.4241849184036255
SGMO,"Sangamo Therapeutics, Inc.",-2.2277272,0.759,4.1,120271520,Healthcare,Biotechnology,neutral,0.4241849184036255
SGMT,Sagimet Biosciences Inc. - Seri,-2.6295774,20.344,1.06,300543136,Healthcare,Biotechnology,neutral,0.4241849184036255
SGRP,"SPAR Group, Inc.",9.838334,1.361,1.32,27684716,Industrials,Specialty Business Services,neutral,0.4241849184036255
SGRY,"Surgery Partners, Inc.",17.714285,1.887,5.5,2860531200,Healthcare,Medical Care Facilities,neutral,0.4241849184036255
SHC,Sotera Health Company,14.006173,2.456,8.25,3220335104,Healthcare,Diagnostics & Research,neutral,0.4241849184036255
SHEN,Shenandoah Telecommunications C,-85.77777,1.201,7.26,846993600,Communication Services,Telecom Services,neutral,0.4241849184036255
SHIM,Shimmick Corporation,-7.1034484,0.645,3.55,72662584,Industrials,Engineering & Construction,neutral,0.4241849184036255
SHLS,"Shoals Technologies Group, Inc.",13.255556,2.339,4.02,997198976,Technology,Solar,neutral,0.4241849184036255
SHOO,"Steven Madden, Ltd.",8.889439,2.246,3.15,1956229760,Consumer Cyclical,Footwear & Accessories,neutral,0.4241849184036255
SHOP,Shopify Inc.,67.0054,3.706,3.13,160631095296,Technology,Software - Application,neutral,0.4241849184036255
SIBN,"SI-BONE, Inc.",-22.546667,8.525,3.65,720611200,Healthcare,Medical Devices,neutral,0.4241849184036255
SIDU,"Sidus Space, Inc.",-0.6616667,1.161,1.31,36334432,Industrials,Aerospace & Defense,neutral,0.4241849184036255
SIGA,SIGA Technologies Inc.,5.5,8.404,6.85,487228352,Healthcare,Drug Manufacturers - Specialty & Generic,neutral,0.4241849184036255
SIGI,"Selective Insurance Group, Inc.",11.636714,0.371,4.61,5509199360,Financial Services,Insurance - Property & Casualty,neutral,0.4241849184036255
SILC,Silicom Ltd,-11.14,7.423,0.04,88493264,Technology,Communication Equipment,neutral,0.4241849184036255
SILO,"Silo Pharma, Inc.",-0.90414286,4.728,0.17,4561810,Healthcare,Biotechnology,neutral,0.4241849184036255
SIMO,Silicon Motion Technology Corpo,17.911692,4.449,2.86,2446996224,Technology,Semiconductors,neutral,0.4241849184036255
SINT,"SiNtx Technologies, Inc.",-0.21994886,3.445,1.62,6472471,Healthcare,Medical Devices,neutral,0.4241849184036255
SION,"Sionna Therapeutics, Inc.",-7.1083646,28.727,15.08,800271616,Healthcare,Biotechnology,neutral,0.4241849184036255
SIRI,SiriusXM Holdings Inc.,7.6921825,0.422,9.24,7980098560,Communication Services,Entertainment,neutral,0.4241849184036255
SITM,SiTime Corporation,134.54482,4.869,3.72,5020465664,Technology,Semiconductors,neutral,0.4241849184036255
SKIN,The Beauty Health Company,-11.468751,7.474,11.85,231198992,Consumer Defensive,Household & Personal Products,neutral,0.4241849184036255
SKWD,Skyward Specialty Insurance Gro,16.318043,1.896,2.13,2155898880,Financial Services,Insurance - Property & Casualty,neutral,0.4241849184036255
SKYE,"Skye Bioscience, Inc.",-3.1551726,11.849,12.09,113402904,Healthcare,Biotechnology,neutral,0.4241849184036255
SKYT,"SkyWater Technology, Inc.",-143.7143,1.181,5.46,483252256,Technology,Semiconductors,neutral,0.4241849184036255
SKYW,"SkyWest, Inc.",13.514969,0.756,4.48,4566723584,Industrials,Airlines,neutral,0.4241849184036255
SKYX,SKYX Platforms Corp.,-5.5526314,0.639,3.48,112794264,Industrials,Electrical Equipment & Parts,neutral,0.4241849184036255
SLAB,"Silicon Laboratories, Inc.",122.30604,5.168,4.2,4621124096,Technology,Semiconductors,neutral,0.4241849184036255
SLDB,Solid Biosciences Inc.,-2.1636362,10.89,5.22,461216608,Healthcare,Biotechnology,neutral,0.4241849184036255
SLDP,"Solid Power, Inc.",-7.928571,23.902,1.99,696821376,Consumer Cyclical,Auto Parts,neutral,0.4241849184036255
SLE,"Super League Enterprise, Inc.",-8.208955,0.332,0.14,4513316,Communication Services,Internet Content & Information,neutral,0.4241849184036255
SLGL,Sol-Gel Technologies Ltd.,-18.833334,5.124,0.62,25183270,Healthcare,Biotechnology,neutral,0.4241849184036255
SLM,SLM Corporation,11.036667,1.341,3.61,6948332544,Financial Services,Credit Services,neutral,0.4241849184036255
SLN,Silence Therapeutics Plc - Amer,-8.66904,8.814,7.99,287632544,Healthcare,Biotechnology,neutral,0.4241849184036255
